Ticker,date,open,high,low,close,volume,Stock_exchange,IPO_Date,Headquarters,CEO,Products_and_Services,Primary_Competitors,Significant_Historical_Events
NFLX,2010-11,173.95,206.8,205.9,163.57,107087900.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2010-12,207.82,209.24,175.7,175.53,141624500.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-01,175.0,218.0,214.08,173.5,108770300.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-02,214.63,247.55,206.67,203.0,105283200.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-03,206.2,242.1693,237.78,188.89,141193100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-04,241.0,254.98,232.67,224.41,111997100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-05,238.22,270.8,270.8,225.3,96884000.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-06,269.47,277.7,262.69,240.12,87639400.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-07,262.06,304.79,265.99,251.46,102389500.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-08,268.54,269.5,235.01,203.3515,91512100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-09,234.53,238.5,113.27,107.63,239941200.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-10,115.14,128.5,82.08,74.25,241583300.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-11,80.1099,93.84,64.53,62.37,150494500.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2011-12,64.42,77.59,69.29,64.0,120290800.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-01,70.28,129.48,120.2,70.13,261331800.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-02,121.41,133.43,110.73,106.64,143239100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-03,109.1,123.48,115.04,102.53,116380100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-04,114.8,114.8,80.14,79.76,120322000.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-05,80.29,82.98,63.44,62.365,112694400.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-06,60.95,70.48,68.485,60.7,71344500.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-07,68.77,86.65,56.85,56.14,141149300.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-08,57.43,66.65,59.72,52.81,85858400.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-09,58.0,61.419,54.44,53.05,91304500.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-10,54.6,84.95,79.2394,54.34,159187800.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-11,77.85,84.56,81.71,74.5,71146800.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2012-12,81.85,97.8,92.59,74.5,85462300.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-01,95.21,177.25,165.24,90.69,141701300.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-02,170.0,197.62,188.08,162.78,107938800.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-03,187.11,197.06,189.28,176.16,74344100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-04,190.95,224.3,216.07,159.0,122076600.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-05,215.92,248.85,226.25,204.02,76684000.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-06,227.05,235.88,211.09,205.75,58948100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-07,213.62,270.31,244.484,212.0,77560100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-08,246.54,290.23,283.91,241.38,59548400.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-09,287.43,320.39,309.21,284.55,55265400.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-10,314.77,355.4158,322.48,282.8,120065200.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-11,328.83,367.8,365.8,325.15,49079700.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2013-12,364.88,383.96,368.17,352.0,44758400.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2014-01,366.81,412.4,409.33,319.07,85774100.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2014-02,411.9,457.79,445.63,397.01,45340600.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2014-03,441.19,458.0,352.03,349.88,53891400.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2014-04,351.75,380.88,322.04,299.5,92657900.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2014-05,324.05,421.74,417.83,314.36,74833900.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2014-06,419.48,450.82,440.6,412.5,50380000.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
NFLX,2014-07,456.23,475.87,422.72,418.52,61405600.0,NASDAQ,2002-05-23,California,Ted Sarandos / Greg Peters,"Streaming entertainment service, original content production, DVD rental service.","Amazon Prime Video, Hulu, Disney+","Transition to streaming (2007), first original content (House of Cards, 2013)"
